AphiaID,Phylum,Class,_Order,Family,Genus,sr_Less_than_10,sr_11_to_20,sr_21_to_100,sr_101_to_200,sr_201_to_500,sr_More_than_500,m_Soft,m_Tunic,m_Exoskeleton,m_Crustose,m_Cushion,m_Stalked,l_Less_than_1,l_1_to_3,l_3_to_10,l_More_than_10,ed_Asexual,ed_Sexual_pelagic,ed_Sexual_benthic,ed_Sexual_brooded,ld_Pelagic_planktotrophic,ld_Pelagic_lecithotrophic,ld_Benthic_direct,lh_Tube_dwelling,lh_Burrow_dwelling,lh_Free_living,lh_Crevice_hole_under_stones,lh_Epi_endo_biotic,lh_Attached_to_substratum,sp_Surface,sp_Shallow_infauna_0_to_5cm,sp_Mid_depth_infauna_5_to_10cm,sp_Deep_infauna_more_than_10cm,f_Suspension,f_Surface_deposit,f_Subsurface_deposit,f_Scavenger,f_Predator,f_Parasite,mob_Sessile,mob_Swim,mob_Crawl_creep_climb,mob_Burrower,b_Diffusive_mixing,b_Surface_deposition,b_Upward_conveyor,b_Downward_conveyer,b_None
1133,Arthropoda,Malacostraca,Tanaidacea,,,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,1,1,0,3,0,0,0,1,3,0,0,0,0,0,0,3,0,0,1,0,0,0
127524,Arthropoda,Ostracoda,Myodocopida,Philomedidae,Philomedes,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
127564,Arthropoda,Ostracoda,Myodocopida,Sarsiellidae,Eusarsiella,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
127684,Arthropoda,Ostracoda,Podocopida,Macrocyprididae,Macrocypris,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
134568,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Achelia,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,2,3,0,0,0,3,0,0,1,0,0,0
134581,Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Callipallene,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,2,3,0,0,0,3,0,0,1,0,0,0
134591,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,Nymphon,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,2,3,0,0,0,3,0,0,1,0,0,0
134592,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Anoplodactylus,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,3,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,2,3,0,0,0,3,0,0,1,0,0,0
134594,Arthropoda,Pycnogonida,Pantopoda,Phoxichilidiidae,Phoxichilidium,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,2,3,0,0,0,3,0,0,1,0,0,0
134595,Arthropoda,Pycnogonida,Pantopoda,Pycnogonidae,Pycnogonum,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,2,3,0,0,0,3,0,0,1,0,0,0
106116,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Acasta,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
106122,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Balanus,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
534790,Arthropoda,Thecostraca,Balanomorpha,Elminiidae,Austrominius,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
106124,Arthropoda,Thecostraca,Balanomorpha,Pyrgomatidae,Megatrema,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
106101,Arthropoda,Thecostraca,Pollicipedomorpha,Pollicipedidae,Pollicipes,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
106115,Arthropoda,Thecostraca,Scalpellomorpha,Scalpellidae,Scalpellum,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
106140,Arthropoda,Thecostraca,Verrucomorpha,Verrucidae,Verruca,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
134775,Arthropoda,Thecostraca,,Peltogastridae,Galatheascus,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1
134773,Arthropoda,Thecostraca,,Triangulidae,Triangulus,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1
104046,Brachiopoda,Rhynchonellata,Terebratulida,Zeilleriidae,Macandrevia,0,1,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
110818,Bryozoa,Gymnolaemata,Cheilostomatida,Adeonidae,Reptadeonella,0,0,1,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110819,Bryozoa,Gymnolaemata,Cheilostomatida,Aeteidae,Aetea,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110947,Bryozoa,Gymnolaemata,Cheilostomatida,Antroporidae,Rosseliana,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110822,Bryozoa,Gymnolaemata,Cheilostomatida,Beaniidae,Beania,0,1,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110825,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Hippoporina,0,0,1,0,0,0,0,0,3,1,0,3,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110827,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora,0,0,1,1,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110829,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella,0,3,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110729,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,,0,1,1,1,0,0,0,0,3,1,0,1,1,1,1,1,0,0,0,3,0,3,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110835,Bryozoa,Gymnolaemata,Cheilostomatida,Bryocrypellidae,Porella,0,1,1,1,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110834,Bryozoa,Gymnolaemata,Cheilostomatida,Bryocryptellidae,Palmiskenea,0,1,1,0,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110837,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bicellariella,0,0,3,0,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110838,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bicellarina,0,0,3,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110839,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110842,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Dendrobeania,0,0,1,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110731,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,,0,0,1,0,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110847,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Alderina,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110849,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Amphiblestrum,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110851,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Callopora,0,3,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110852,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Cauloramphus,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110859,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Parellisina,0,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110860,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Ramphonotus,0,1,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110863,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Tegella,0,3,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110733,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110866,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Scrupocellaria,0,3,0,0,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110868,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Tricellaria,0,0,3,0,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110869,Bryozoa,Gymnolaemata,Cheilostomatida,Cellariidae,Cellaria,0,0,2,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110872,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Buskea,0,1,1,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110873,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Cellepora,0,0,1,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110875,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Celleporina,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110876,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Lagenipora,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110877,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Omalosecosa,0,0,3,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110880,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Turbicellepora,0,0,3,0,0,0,0,0,3,3,0,3,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110736,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,,0,1,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110926,Bryozoa,Gymnolaemata,Cheilostomatida,Cheiloporinidae,Hagiosynodos,0,1,1,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110887,Bryozoa,Gymnolaemata,Cheilostomatida,Chorizoporidae,Chorizopora,0,1,1,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110892,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Cribrilina,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110894,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Figularia,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110896,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Membraniporella,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110897,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Puellina,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110742,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110902,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Aspidelectra,0,1,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110903,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Conopeum,0,0,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110904,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Electra,0,1,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110905,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Pyripora,0,1,1,1,0,0,0,0,3,1,0,0,1,1,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110746,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,,0,1,1,1,0,0,0,0,3,1,0,0,1,1,0,0,0,1,0,1,0,3,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110906,Bryozoa,Gymnolaemata,Cheilostomatida,Epistomiidae,Epistomia,0,1,0,0,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110965,Bryozoa,Gymnolaemata,Cheilostomatida,Escharellidae,Escharella,0,3,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110972,Bryozoa,Gymnolaemata,Cheilostomatida,Escharinidae,Escharina,0,1,1,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110973,Bryozoa,Gymnolaemata,Cheilostomatida,Escharinidae,Phaeostachys,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
146805,Bryozoa,Gymnolaemata,Cheilostomatida,Escharinidae,,0,1,1,0,0,0,0,0,3,1,0,1,1,1,1,1,0,0,0,3,0,3,0,0,0,0,0,3,1,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110908,Bryozoa,Gymnolaemata,Cheilostomatida,Eucrateidae,Eucratea,0,0,0,1,1,0,0,0,3,0,0,1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110966,Bryozoa,Gymnolaemata,Cheilostomatida,Exochellidae,Escharoides,0,0,1,1,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110941,Bryozoa,Gymnolaemata,Cheilostomatida,Fenestrulinidae,Fenestrulina,0,1,1,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110910,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,Chartella,0,0,3,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110911,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,Flustra,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110913,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,Hincksina,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110916,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,Securiflustra,0,0,0,1,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110749,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,,0,1,1,1,0,0,0,0,3,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110920,Bryozoa,Gymnolaemata,Cheilostomatida,Haplopomidae,Haplopoma,0,1,1,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110929,Bryozoa,Gymnolaemata,Cheilostomatida,Hippothoidae,Celleporella,0,3,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110931,Bryozoa,Gymnolaemata,Cheilostomatida,Hippothoidae,Hippothoa,0,1,1,0,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,1,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110942,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,0,3,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110944,Bryozoa,Gymnolaemata,Cheilostomatida,Microporidae,Micropora,0,1,0,0,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110956,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Reteporella,0,0,3,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110958,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Rhynchozoon,0,0,1,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110960,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Schizotheca,1,1,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110768,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,,1,1,1,0,0,0,0,0,3,1,0,1,1,1,1,0,0,0,0,3,0,1,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110974,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizobrachiella,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110975,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110976,Bryozoa,Gymnolaemata,Cheilostomatida,Scrupariidae,Scruparia,0,1,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110978,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Parasmittina,0,3,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110979,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittina,0,0,1,1,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110980,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittoidea,0,1,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110775,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,,0,1,1,1,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110990,Bryozoa,Gymnolaemata,Cheilostomatida,Umbonulidae,Umbonula,0,1,1,0,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
110993,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,1,1,1,1,0,0,0,0,3,1,1,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
111010,Bryozoa,Gymnolaemata,Ctenostomatida,Nolellidae,Anguinella,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
111011,Bryozoa,Gymnolaemata,Ctenostomatida,Nolellidae,Nolella,0,1,0,0,0,0,0,0,3,1,1,1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
